"Start (UTC)","V_avg (km/s)","Duration (s)","Peak (abs mag)","Stations","LonBeg","LatBeg","Ht_beg (km)","LonEnd","LatEnd","Ht_end (km)","Shower","Radiant RA","Radiant DEC"
" 2023-08-12 08:00:04.831329","  58.55238","     0.30","  -1.29"," US0005,US0009,US000M","  -106.412897","    33.317014"," 108.4414","  -106.516016","    33.218234","  97.6100","Perseids","  47.53991"," +56.37323"
" 2023-08-12 08:00:31.630339","  35.66723","     0.20","  +0.19"," US0003,US0005,US000J","  -107.691752","    34.530108","  89.1132","  -107.707444","    34.568038","  83.5365","..."," 344.03815","  -3.88283"
" 2023-08-12 08:00:53.870974","  22.17148","     0.38","  +2.23"," US000M,US0030","  -105.911616","    34.609347","  96.3714","  -105.866706","    34.604500","  88.9700","..."," 295.36016"," +32.21513"
" 2023-08-12 08:02:13.003034","  39.97074","     0.44","  -1.28"," US000C,US000K","  -106.056407","    34.056558","  99.2877","  -106.110822","    34.167420","  87.7491","AOA"," 351.56069"," -13.67732"
" 2023-08-12 08:02:48.580069","  30.90613","     0.76","  +0.17"," US000C,US000K,US000M,US0030","  -105.583486","    34.339647","  96.2698","  -105.668986","    34.486007","  82.3049","..."," 356.20658"," -16.20467"
" 2023-08-12 08:03:44.363391","  58.96068","     0.49","  -2.26"," US001N,US002A","   -69.207344","    41.938614"," 110.6217","   -69.318307","    41.848843","  86.1279","Perseids","  50.87292"," +58.40812"
" 2023-08-12 08:05:54.684994","  59.00262","     0.29","  -0.33"," US0035,US0036,US0039,US003N","   -77.051539","    40.217352"," 110.8245","   -77.122877","    40.161964","  96.8991","Perseids","  47.53104"," +56.88379"
" 2023-08-12 08:06:56.996343","  62.68222","     0.28","  -0.96"," US0006,US0030","  -104.000276","    35.547477"," 109.6418","  -104.100274","    35.459892","  98.0742","Perseids","  46.51441"," +56.21483"
" 2023-08-12 08:07:35.934495","  56.28894","     0.25","  -1.17"," CA000F,CA000Q,CA000R","   -72.514092","    46.568635"," 107.3514","   -72.564108","    46.540192","  96.7690","Perseids","  47.62584"," +57.64662"
" 2023-08-12 08:08:32.047568","  59.87746","     0.24","  -0.86"," US001N,US002A","   -70.884318","    40.759771"," 108.5008","   -70.940906","    40.718628","  95.8015","Perseids","  47.58655"," +55.40350"
" 2023-08-12 08:08:32.924489","  57.57470","     0.28","  -0.56"," US0035,US0038,US0039,US003N","   -77.807678","    39.674323"," 109.0649","   -77.877917","    39.616433","  95.1396","Perseids","  47.50976"," +57.37607"
" 2023-08-12 08:08:39.088528","  64.23271","     0.20","  +0.08"," US0005,US000C,US000K","  -106.815486","    34.428801"," 110.7675","  -106.938327","    34.467985"," 105.6375","...","  35.38771","  -3.67375"
" 2023-08-12 08:08:40.660678","  64.02734","     0.40","  +0.40"," US0005,US000C,US000K","  -106.555204","    34.657772"," 105.4749","  -106.761125","    34.547121","  94.6866","...","  60.82057"," +40.33953"
" 2023-08-12 08:08:49.577346","  29.84715","     0.26","  -0.02"," US0008,US000A,US000C,US000K,US000M,US000N,US0030","  -105.983857","    34.687231","  87.1605","  -105.987128","    34.729411","  81.2922","..."," 338.04627","  -5.69976"
" 2023-08-12 08:09:06.951623","  58.56295","     0.32","  -1.30"," US000C,US0030","  -104.532671","    33.468475"," 107.5483","  -104.613784","    33.373626","  97.4474","...","  50.24187"," +61.06745"
" 2023-08-12 08:09:44.086847","  47.88672","     0.32","  +0.93"," US0038,US003N","   -77.643332","    39.088271"," 108.6766","   -77.666310","    39.018201","  94.8773","FTC","  23.69221"," +68.03978"
" 2023-08-12 08:10:02.765724","  59.57163","     0.41","  -1.46"," US001U,US001V","  -101.100731","    43.300851"," 108.9177","  -101.247448","    43.196341","  91.5354","Perseids","  51.19536"," +57.83544"
" 2023-08-12 08:10:21.556972","  58.88505","     0.40","  -1.08"," US0003,US0005,US000J","  -108.160293","    34.690212"," 110.8246","  -108.275251","    34.579156","  97.9793","Perseids","  47.28207"," +57.56884"
" 2023-08-12 08:10:42.258127","  59.24491","     0.78","  -2.47"," US001Q,US0027","  -117.528981","    33.340323"," 110.5161","  -117.753531","    33.094366","  88.4007","Perseids","  47.14635"," +58.74985"
" 2023-08-12 08:11:01.312822","  59.44887","     0.37","  -1.49"," US001Q,US0027","  -117.610272","    32.904401"," 107.2423","  -117.731523","    32.776428","  95.9030","Perseids","  47.63354"," +57.55916"
" 2023-08-12 08:11:59.497499","  52.01777","     0.33","  -1.45"," US002D,US002E","   -74.965797","    41.651972"," 107.8232","   -75.027957","    41.617804","  94.4851","...","  43.43897"," +52.41149"
" 2023-08-12 08:12:00.296690","  62.19058","     0.52","  -1.71"," US0006,US0008,US000A,US0030","  -104.519902","    35.579451"," 111.8654","  -104.703003","    35.424723","  90.0996","Perseids","  44.70998"," +55.55945"
" 2023-08-12 08:12:18.282873","  57.91699","     0.49","  -3.90"," CA002Q,CA002R,US002A","   -69.641058","    44.915886"," 108.7859","   -69.739676","    44.840626","  83.0848","Perseids","  46.21374"," +59.06292"
" 2023-08-12 08:12:35.254416","  59.39531","     0.58","  -3.42"," CA000F,CA000Q,CA000R","   -73.010003","    46.364436"," 109.8854","   -73.119319","    46.301005","  83.0441","Perseids","  42.63036"," +57.03706"
" 2023-08-12 08:13:04.654257","  57.23955","     0.40","  -1.81"," US0009,US000M","  -106.744919","    33.072173"," 107.2805","  -106.848657","    32.961763","  94.1836","Perseids","  44.05507"," +58.86232"
" 2023-08-12 08:13:25.753478","  67.74963","     0.36","  +1.07"," US000N,US0030","  -105.010673","    34.863577"," 113.6742","  -105.251748","    34.922665"," 106.9246","RER","  46.11716","  -4.23566"
" 2023-08-12 08:13:57.381309","  57.79507","     0.24","  -0.36"," US0005,US000J","  -107.964557","    34.716436"," 109.4205","  -108.040137","    34.645484"," 101.0746","Perseids","  48.04461"," +56.98274"
" 2023-08-12 08:14:54.830726","  57.28730","     0.28","  -0.13"," US001N,US002A","   -71.341766","    41.994913"," 109.5751","   -71.401598","    41.950102","  94.9058","Perseids","  46.06016"," +56.42577"
" 2023-08-12 08:15:23.601200","  59.04841","     0.50","  -2.15"," US000C,US000M,US0030","  -104.598882","    33.904136"," 110.5655","  -104.746170","    33.748679","  91.9112","Perseids","  47.34186"," +59.18925"
" 2023-08-12 08:17:28.217261","  41.13048","     0.28","  -0.09"," US000A,US000J","  -106.624203","    35.317740","  97.8074","  -106.652864","    35.388670","  89.7834","AIC"," 350.97479"," -10.29818"
" 2023-08-12 08:18:19.763471","  58.19976","     0.49","  -0.88"," US0005,US0009","  -106.921817","    34.372853"," 111.0089","  -107.063036","    34.218494","  93.2762","Perseids","  48.20614"," +60.20410"
" 2023-08-12 08:18:30.541043","  61.50052","     1.37","  -0.71"," US0003,US000D,US000J,US000L","  -107.298455","    35.312293"," 114.8558","  -108.099332","    35.645260"," 105.5237","...","  46.02510"," -18.29390"
" 2023-08-12 08:19:04.610059","  59.12698","     0.56","  -1.36"," US000E,US000M,US0030","  -105.563294","    34.057349"," 112.3409","  -105.732540","    33.888764","  91.2239","Perseids","  46.32935"," +58.04693"
" 2023-08-12 08:19:20.744432","  61.60885","     0.24","  -1.47"," US001N,US002A","   -69.462162","    41.063616"," 109.7068","   -69.510225","    41.027583","  95.5932","...","  42.49211"," +54.08003"
" 2023-08-12 08:20:09.812844","  61.20120","     0.28","  -1.21"," US001N,US002A","   -69.597448","    40.715821"," 107.1700","   -69.651642","    40.668189","  91.7745","Perseids","  44.93714"," +56.46256"
" 2023-08-12 08:20:44.102298","  61.40916","     0.34","  -0.66"," US001N,US002A","   -71.278274","    41.391274"," 110.3989","   -71.279380","    41.406936","  91.0463","...","  14.03345"," +36.01581"
" 2023-08-12 08:21:17.471821","  18.85988","     0.48","  +1.76"," US0005,US000A","  -106.619879","    34.966120","  93.3833","  -106.571426","    34.956119","  87.3916","..."," 287.57529"," +33.67888"
" 2023-08-12 08:21:21.381959","  58.79744","     0.24","  +0.18"," US000C,US000M,US000N,US0030","  -105.457169","    34.454953"," 108.5214","  -105.529015","    34.385458","  99.6104","Perseids","  46.99312"," +57.72728"
" 2023-08-12 08:22:44.169158","  63.85386","     0.28","  -1.63"," US0005,US0009","  -106.807259","    33.350428"," 108.6014","  -106.901289","    33.245377","  98.3282","...","  56.47919"," +59.69062"
" 2023-08-12 08:22:44.418684","  57.69408","     0.36","  +1.15"," US0003,US000J","  -107.348063","    34.635407"," 108.2849","  -107.465010","    34.532765","  94.8253","Perseids","  46.42313"," +55.66421"
" 2023-08-12 08:23:56.427990","  62.84540","     0.28","  -0.30"," US001N,US002A","   -70.081462","    40.982863"," 107.4651","   -70.094066","    41.072531","  96.0574","...","  19.87046","  -0.99929"
" 2023-08-12 08:24:42.799816","  57.45382","     0.24","  -1.05"," US001N,US002A","   -69.773983","    40.986281"," 107.9323","   -69.816750","    40.947429","  95.0923","Perseids","  44.44725"," +56.72893"
" 2023-08-12 08:24:48.824366","  62.01700","     1.41","  -4.19"," US0008,US000C,US000J,US000K,US003G","  -106.819973","    35.679222"," 135.5206","  -107.300652","    35.262438","  81.2594","Perseids","  48.92202"," +55.91666"
" 2023-08-12 08:27:49.727348","  59.44888","     0.33","  -1.80"," US0035,US003Q","   -79.969985","    39.530203"," 107.2502","   -80.031048","    39.474090","  92.7457","Perseids","  43.62499"," +57.84293"
" 2023-08-12 08:27:55.431159","  35.43658","     0.46","  -0.77"," US0004,US0006,US0008,US000A,US000C,US000K,US0030","  -105.975845","    35.282825","  95.9302","  -106.014117","    35.388175","  85.1810","..."," 353.62876"," -13.57152"
" 2023-08-12 08:27:57.774377","  56.59136","     0.25","  -1.74"," CA000Q,CA000R,CA0020","   -72.551606","    46.472094"," 106.2420","   -72.594647","    46.445364","  95.0755","Perseids","  45.70648"," +57.75320"
" 2023-08-12 08:28:04.955589","  60.49244","     0.65","  -2.60"," US0005,US0009","  -106.918356","    33.369423"," 113.5014","  -107.119526","    33.167523","  88.4719","Perseids","  46.70293"," +57.74306"
" 2023-08-12 08:28:12.556916","  58.13436","     0.24","  +0.79"," US0006,US0008,US000A","  -105.744821","    35.290888"," 108.8201","  -105.817703","    35.262104","  96.9019","...","  22.07465"," +42.69257"
" 2023-08-12 08:28:47.671552","  58.80902","     0.56","  -1.45"," US0003,US000R","  -108.366740","    35.338774"," 111.2257","  -108.525292","    35.181447","  91.0482","Perseids","  46.38477"," +58.82328"
" 2023-08-12 08:28:58.044418","  18.15200","     2.00","  +1.77"," NZ0019,NZ002F","   171.195643","   -43.362750","  98.3821","   171.217982","   -43.675519","  92.0216","..."," 252.81755"," +47.08791"
" 2023-08-12 08:30:14.699967","  58.28654","     0.24","  +1.15"," US000A,US000K","  -106.485010","    34.880841"," 111.5243","  -106.558517","    34.804882"," 101.7654","Perseids","  47.19944"," +59.41190"
" 2023-08-12 08:30:21.802323","  58.37661","     0.32","  -1.04"," US0003,US0005,US000A,US000J,US000K","  -107.520184","    35.182195"," 110.3756","  -107.622554","    35.088619","  98.3066","Perseids","  48.88116"," +56.91859"
" 2023-08-12 08:30:31.560306","  56.92707","     0.35","  -1.16"," CA002R,US0031","   -70.776354","    45.259948"," 108.4194","   -70.842716","    45.201046","  90.5452","...","  50.66746"," +61.54842"
" 2023-08-12 08:31:35.759797","  60.39578","     0.48","  -0.75"," US0003,US0005,US000C,US000K","  -106.998794","    34.775929"," 115.7008","  -107.143128","    34.646527","  97.7814","Perseids","  45.89758"," +56.31517"
" 2023-08-12 08:32:13.253700","  54.35703","     0.22","  -1.23"," CA002R,US0031","   -70.548183","    44.917787"," 106.2221","   -70.581116","    44.888996","  95.2134","Perseids","  42.94373"," +58.91519"
" 2023-08-12 08:32:54.109563","  58.69187","     0.20","  +0.92"," US0035,US0039,US003N,US003R","   -77.309460","    39.914057"," 108.5431","   -77.351143","    39.875383","  98.0461","Perseids","  45.47431"," +57.84678"
" 2023-08-12 08:33:38.838108","  58.07207","     0.64","  -2.92"," US001E,US001Q","  -115.216887","    32.560413"," 112.0023","  -115.388154","    32.337672","  90.4206","...","  47.88264"," +62.74931"
" 2023-08-12 08:33:49.893328","  52.41454","     0.41","  -2.19"," MX000D,US0021","  -108.764573","    32.111099"," 107.8490","  -108.870472","    31.995922","  94.6788","Perseids","  47.45316"," +58.72382"
" 2023-08-12 08:33:53.475445","  59.79996","     0.61","  -1.97"," US0005,US0009","  -106.937938","    33.636670"," 112.1553","  -107.112483","    33.471399","  89.0980","Perseids","  43.54454"," +56.67246"
" 2023-08-12 08:34:41.795119","  56.26340","     0.21","  -0.59"," US001N,US002A","   -69.725860","    42.171375"," 106.2217","   -69.761926","    42.140530","  95.1949","Perseids","  46.20551"," +56.75903"
" 2023-08-12 08:34:56.161526","  59.55840","     0.36","  -1.11"," CA001X,CA0020","   -73.687260","    45.763895"," 110.0471","   -73.756590","    45.725767","  95.0719","Perseids","  51.67060"," +56.34325"
" 2023-08-12 08:35:22.214533","  59.87397","     0.65","  -1.77"," US0038,US0039,US003N,US003P","   -77.216162","    39.096446"," 115.2413","   -77.334530","    38.979020","  83.5295","Perseids","  44.07255"," +57.60405"
" 2023-08-12 08:35:34.113725","  56.94198","     0.30","  -0.27"," US0005,US0009","  -107.138738","    33.868969"," 107.3865","  -107.222155","    33.786017","  95.3265","...","  40.68708"," +57.78237"
" 2023-08-12 08:36:19.969843","  57.46110","     0.24","  +0.11"," US000C,US000K","  -106.467912","    34.368048"," 110.3545","  -106.537549","    34.298708"," 101.0163","Perseids","  46.33657"," +58.29955"
" 2023-08-12 08:37:54.177741","  70.55520","     0.31","  +0.25"," US0009,US000C","  -106.688205","    34.303381"," 113.0656","  -106.863730","    34.273249"," 105.2544","...","  57.79326"," +22.75739"
" 2023-08-12 08:38:34.402266","  59.56779","     0.32","  -2.48"," US002D,US0035","   -77.409059","    41.453591"," 106.2075","   -77.473844","    41.397618","  88.7178","Perseids","  43.74131"," +57.38579"
" 2023-08-12 08:39:13.438626","  59.25654","     0.24","  -0.70"," US0035,US0036,US0039,US003N","   -77.509485","    40.165916"," 109.3414","   -77.560372","    40.119357","  97.0838","Perseids","  48.62689"," +58.24878"
" 2023-08-12 08:39:17.632609","  60.39453","     0.29","  -1.13"," US0037,US003P","   -77.091683","    38.471990"," 108.2611","   -77.154396","    38.416391","  93.0006","Perseids","  47.33656"," +55.97682"
" 2023-08-12 08:39:38.891556","  38.33499","     0.63","  +0.50"," US0002,US000A,US000C,US000E,US000K,US000M,US0030","  -106.010453","    34.670498","  97.9146","  -106.017794","    34.838729","  85.6358","..."," 345.39649"," -23.72878"
" 2023-08-12 08:39:45.898720","  60.03418","     0.52","  -3.17"," US000J,US000R,US003G","  -108.701960","    36.269655"," 111.8822","  -108.856850","    36.132744","  92.1691","Perseids","  46.12441"," +57.09261"
" 2023-08-12 08:40:32.975954","  59.76529","     0.20","  -0.14"," US001N,US002A","   -70.554417","    41.943619"," 107.7100","   -70.593115","    41.910493","  96.5477","Perseids","  48.77674"," +57.10793"
" 2023-08-12 08:40:58.746524","  59.46422","     0.43","  -2.07"," US001Q,US0027","  -117.482724","    33.146223"," 108.9679","  -117.612214","    33.019698","  95.3737","Perseids","  47.12077"," +56.69055"
" 2023-08-12 08:41:47.905099","  63.10276","     0.29","  -1.78"," US0003,US0004,US0008,US000A,US000J,US000K,US000L,US000R","  -107.015748","    35.778217"," 112.4118","  -107.125887","    35.817422","  97.5577","...","  18.20712"," +15.75282"
" 2023-08-12 08:43:01.658068","  57.15916","     0.29","  -1.20"," US001N,US002A","   -69.765010","    41.899969"," 106.5566","   -69.815435","    41.852847","  91.3121","Perseids","  49.39538"," +58.01179"
" 2023-08-12 08:43:03.883645","  58.74704","     0.24","  +1.22"," US0039,US003N","   -77.312696","    39.736522"," 107.4772","   -77.390572","    39.694073","  96.2131","BPE","  64.08970"," +51.18615"
" 2023-08-12 08:43:55.285699","  56.75265","     0.33","  -1.10"," US000C,US000E,US000K,US000M,US000N,US0030","  -104.705703","    34.536899"," 108.7115","  -104.787700","    34.450628","  98.1659","...","  54.41479"," +59.57889"
" 2023-08-12 08:44:01.215219","  18.46904","     1.04","  +0.16"," NZ0002,NZ0018","   173.112487","   -41.516813","  92.8210","   173.107383","   -41.406181","  79.5563","..."," 274.67909"," -89.21874"
" 2023-08-12 08:45:07.044111","  65.09345","     0.28","  +0.75"," US000M,US0030","  -105.330437","    34.804883"," 110.5797","  -105.463412","    34.877213"," 100.0307","...","  29.05156","  -2.54677"
" 2023-08-12 08:46:19.227304","  56.26512","     0.49","  -1.74"," US0038,US003N,US003P","   -77.946358","    38.856908"," 112.6906","   -78.035091","    38.767766","  90.3303","Perseids","  48.71944"," +58.31072"
" 2023-08-12 08:48:10.793748","  58.72840","     0.36","  -0.59"," US0039,US003N","   -77.274326","    39.523600"," 109.7950","   -77.340039","    39.466031","  93.7033","Perseids","  49.42416"," +56.70523"
" 2023-08-12 08:48:13.821453","  56.03117","     0.23","  -1.17"," US0035,US003Q,US003R","   -78.859727","    39.724769"," 108.9698","   -78.914577","    39.685275","  98.0110","...","  53.84086"," +55.02030"
" 2023-08-12 08:48:36.950154","  59.22829","     0.28","  -0.54"," US0004,US0008,US000C,US000J,US000K,US000L","  -106.561828","    35.860109"," 111.0039","  -106.648440","    35.783756","  99.5351","Perseids","  47.89207"," +56.81332"
" 2023-08-12 08:48:45.420155","  59.67643","     0.41","  -1.91"," US0037,US0039,US003N","   -76.274170","    39.048801"," 108.4191","   -76.344639","    38.982648","  89.0835","Perseids","  46.76651"," +56.33133"
" 2023-08-12 08:49:04.551936","  58.41902","     0.44","  -1.84"," US001Q,US0027","  -117.871018","    33.014714"," 106.7841","  -117.988824","    32.895045","  92.7426","Perseids","  43.39210"," +57.76486"
" 2023-08-12 08:50:09.424165","  58.38852","     0.40","  -1.76"," MX000D,US0021","  -109.153532","    31.551129"," 107.9047","  -109.263964","    31.431158","  92.4972","Perseids","  44.07920"," +58.15099"
" 2023-08-12 08:50:26.505947","  57.81467","     0.25","  -0.34"," US001N,US002A","   -70.739997","    41.486516"," 106.8737","   -70.775190","    41.446335","  93.8072","Perseids","  45.38126"," +58.53977"
" 2023-08-12 08:52:26.282525","  38.48436","     0.48","  -0.90"," US0003,US0005,US000J","  -108.033844","    34.769161","  96.9393","  -108.044362","    34.880542","  85.1573","AOA"," 348.10108"," -13.13737"
" 2023-08-12 08:53:16.828499","  59.25094","     0.33","  -1.75"," US0006,US0008,US000E,US000N,US0030","  -104.406115","    35.036544"," 113.1047","  -104.500039","    34.945107","  98.6043","Perseids","  44.89568"," +58.00041"
" 2023-08-12 08:55:36.541884","  58.19116","     0.28","  -0.58"," US000C,US000M,US000N,US0030","  -105.077020","    33.798887"," 109.4225","  -105.153688","    33.720934","  98.0313","Perseids","  46.83867"," +58.15041"
" 2023-08-12 08:55:48.419148","  60.86171","     0.37","  -1.48"," CA001F,CA001J","  -115.041855","    50.896102"," 107.7554","  -115.172689","    50.831164","  91.5827","Perseids","  43.53140"," +58.86759"
" 2023-08-12 08:56:16.836616","  59.42044","     0.38","  -2.61"," US001U,US001V","  -101.442284","    42.155962"," 108.9702","  -101.538597","    42.080178","  92.8884","Perseids","  45.48529"," +59.42381"
